,tuning_group,train_MSE,test_MSE,train_RMSE,test_RMSE,train_MAE,test_MAE,train_MAPE,test_MAPE,train_R2,test_R2,sec_conv,perform_validation,num_train_samples,input_1,input_2,#_epochs,#filters_conv1,filter_size_conv1,act_func_conv1,#filters_conv2,filter_size_conv2,act_func_conv2,dense_neurons,act_func_dense
64,1,103.16812133789062,1088.9302194613979,10.157171249389648,32.99894270217453,7.685786724090576,27.352224071770905,17869558.0,119.3467628512096,0.9409537315368652,0.3694194555282593,True,False,17731,30,14,4,32,6,sigmoid,384,5,relu,50,relu
65,1,106.16301727294922,1150.272153894241,10.303544044494629,33.91566236850227,7.749447345733643,26.82284554157406,25550286.0,137.18979753290995,0.9392395615577698,0.33389753103256226,True,False,17731,30,14,4,32,8,sigmoid,384,5,relu,50,relu
66,1,106.38593292236328,892.0795621011208,10.314355850219727,29.867700984527094,7.710534572601318,24.402366794273256,14445124.0,129.09654003741363,0.9391118884086609,0.48341232538223267,True,False,17731,30,14,4,64,2,sigmoid,384,5,relu,50,relu
67,1,97.60810852050781,768.4589873122686,9.879681587219238,27.721092823196358,7.420777797698975,21.875119213461875,13555273.0,130.29363258959097,0.9441357851028442,0.5549987554550171,True,False,17731,30,14,4,64,3,sigmoid,384,5,relu,50,relu
68,1,101.10208129882812,1013.3258497376743,10.054952621459961,31.832779484953466,7.491446018218994,26.480058438181878,13719459.0,129.5841807286599,0.9421361684799194,0.4132006764411926,True,False,17731,30,14,4,64,4,sigmoid,384,5,relu,50,relu
69,1,93.52340698242188,893.8816100616131,9.67074966430664,29.89785293397526,7.166127681732178,23.87335724722594,16131311.0,130.6590228642091,0.9464736580848694,0.4823687672615051,True,False,17731,30,14,4,64,5,sigmoid,384,5,relu,50,relu
70,1,98.42670440673828,983.0591029233852,9.92102336883545,31.353773344262493,7.394820690155029,24.91927444845438,16804048.0,137.05863789751226,0.9436672925949097,0.4307275414466858,True,False,17731,30,14,4,64,6,sigmoid,384,5,relu,50,relu
71,1,97.30232238769531,868.9330627249163,9.8641939163208,29.477670578336348,7.362559795379639,22.295309584960343,17293014.0,149.07441477621978,0.9443106651306152,0.4968159794807434,True,False,17731,30,14,4,64,8,sigmoid,384,5,relu,50,relu
72,1,108.85541534423828,1055.591048888843,10.433380126953125,32.48986070897878,7.8635687828063965,27.445596556700767,13905917.0,128.63174514568925,0.9376985430717468,0.3887256383895874,True,False,17731,30,14,4,128,2,sigmoid,384,5,relu,50,relu
73,1,100.49789428710938,892.4059736996683,10.024864196777344,29.873164775424588,7.524904251098633,24.404267107211055,13074900.0,131.6247115689204,0.9424817562103271,0.4832233190536499,True,False,17731,30,14,4,128,3,sigmoid,384,5,relu,50,relu
74,1,96.43019104003906,915.7747960604726,9.819887161254883,30.261771198336568,7.294987201690674,24.400044409334658,14186190.0,131.63553464545316,0.9448099136352539,0.46969079971313477,True,False,17731,30,14,4,128,4,sigmoid,384,5,relu,50,relu
75,1,108.4653549194336,1049.4867163167876,10.41466999053955,32.39578238469921,7.786808013916016,26.7485382129997,12982679.0,123.48592105099385,0.9379216432571411,0.3922605514526367,True,False,17731,30,14,4,128,5,sigmoid,384,5,relu,50,relu
76,1,109.28109741210938,1155.6636637431639,10.453760147094727,33.99505351875717,7.77778434753418,27.507034027241172,15936037.0,124.63897208760379,0.9374549388885498,0.33077532052993774,True,False,17731,30,14,4,128,6,sigmoid,384,5,relu,50,relu
77,1,120.3116683959961,1048.0388950729784,10.968667984008789,32.37342884331189,8.328448295593262,24.940888316631316,15750674.0,140.6387828643195,0.93114173412323,0.39309900999069214,True,False,17731,30,14,4,128,8,sigmoid,384,5,relu,50,relu
78,1,108.41238403320312,762.3294123166748,10.412126541137695,27.61031351355277,7.779170989990234,22.24491675809026,16593138.0,131.21615627439886,0.9379523992538452,0.5585483312606812,True,False,17731,30,14,4,256,2,sigmoid,384,5,relu,50,relu
79,1,99.91169738769531,806.832696354478,9.995583534240723,28.40480058642338,7.52401876449585,22.92912996325642,13867862.0,133.33210562449528,0.9428173303604126,0.5327772498130798,True,False,17731,30,14,4,256,3,sigmoid,384,5,relu,50,relu
80,1,138.06439208984375,870.2996799938165,11.750080108642578,29.50084202177654,8.986165046691895,24.285612014532088,15437633.0,133.41361207012125,0.9209814071655273,0.4960246682167053,True,False,17731,30,14,4,256,4,sigmoid,384,5,relu,50,relu
81,1,112.0268783569336,874.5885447977636,10.584275245666504,29.57344323540571,8.012510299682617,24.302301295921207,12526899.0,133.33992591419124,0.9358835220336914,0.49354100227355957,True,False,17731,30,14,4,256,5,sigmoid,384,5,relu,50,relu
82,1,117.92473602294922,1050.9375674321554,10.859315872192383,32.41816724357124,8.236618995666504,26.831094121336935,13623881.0,137.41913646011014,0.9325078725814819,0.3914204239845276,True,False,17731,30,14,4,256,6,sigmoid,384,5,relu,50,relu
83,1,104.0452880859375,982.6577356408119,10.2002592086792,31.347372069135428,7.597131252288818,24.06811045050621,15781718.0,139.97976754548844,0.9404515624046326,0.4309599995613098,True,False,17731,30,14,4,256,8,sigmoid,384,5,relu,50,relu
84,1,110.18716430664062,808.7789610552319,10.497007369995117,28.439039383481852,7.832309246063232,23.182826279848815,11462935.0,129.85403808640038,0.9369363188743591,0.5316502451896667,True,False,17731,30,14,4,512,2,sigmoid,384,5,relu,50,relu
85,1,105.77967071533203,773.608771446516,10.284924507141113,27.81382338777817,7.733824253082275,22.784133138656617,12344173.0,137.4914561321055,0.939458966255188,0.5520166158676147,True,False,17731,30,14,4,512,3,sigmoid,384,5,relu,50,relu
86,1,120.65420532226562,898.5926856168821,10.984271049499512,29.976535583967706,8.264091491699219,23.71050336249173,30565620.0,124.0716689400484,0.9309458136558533,0.4796406626701355,True,False,17731,30,14,4,512,4,sigmoid,384,5,relu,50,relu
87,1,113.50858306884766,979.798644290825,10.654040336608887,31.30173548368884,7.9666924476623535,25.72341185338795,13384496.0,130.46671463813882,0.9350353479385376,0.4326157569885254,True,False,17731,30,14,4,512,5,sigmoid,384,5,relu,50,relu
