tuning_group,train_MSE,test_MSE,train_RMSE,test_RMSE,train_MAE,test_MAE,train_MAPE,test_MAPE,train_R2,test_R2,scaler,first_window,first_window_type,second_window,second_window_type,drop_nan_train,min_periods,mod_loss,mod_learning_rate,mod_n_estimators,mod_subsample,mod_min_samples_split,mod_min_samples_leaf,mod_max_depth,mod_validation,num_features,train_samples_dropped
5,260.2540567986298,351.2416520619918,16.13239153996176,18.74144210198329,12.08508163483503,13.8620389664314,43.14320917213109,22.24278600476748,0.8513022458948813,0.7966020989297675,standard,24.0,acc,,avg,True,,squared_error,0.325,250,1.0,2,1,3,,28,2400
5,281.67456920404254,353.9941045658276,16.78316326572683,18.81473105217897,12.566164637859025,13.7678261145419,24.106350157986945,21.65804933777284,0.839063504544808,0.795008201797155,standard,24.0,acc,,avg,True,,squared_error,0.175,300,1.0,2,1,3,,28,2400
5,274.7763773822977,371.854653354096,16.576380104905223,19.28353321759516,12.422915510994091,13.972045763536618,31.404056836265955,21.121232173567925,0.8430048288180869,0.7846654701929456,standard,24.0,acc,,avg,True,,squared_error,0.2,300,1.0,2,1,3,,28,2400
5,267.13394746695536,360.02894575801554,16.344232850365152,18.974428733377337,12.228294403964226,14.166713358098637,25.740171452874623,29.31089376592631,0.8473713780980334,0.7915135307506626,standard,24.0,acc,,avg,True,,squared_error,0.225,300,1.0,2,1,3,,28,2400
5,262.5360158684029,346.58088352481946,16.202963181727068,18.61668293560428,12.125383054214891,13.694102544221224,21.939007732457345,21.89119957707906,0.8499984345621818,0.7993010685202754,standard,24.0,acc,,avg,True,,squared_error,0.25,300,1.0,2,1,3,,28,2400
5,258.3311002594112,368.9899858001816,16.072681800477827,19.20911205132037,12.016695294307087,14.147366055665625,26.13711656010534,21.66303618903947,0.8524009389263787,0.7863243490995604,standard,24.0,acc,,avg,True,,squared_error,0.275,300,1.0,2,1,3,,28,2400
5,251.6875220312747,370.8337830472538,15.864662682555675,19.25704502376348,11.867825273967473,14.366343780764195,21.9975070261321,22.593999277495875,0.8561967881588458,0.7852566383430145,standard,24.0,acc,,avg,True,,squared_error,0.3,300,1.0,2,1,3,,28,2400
5,245.5803584271408,348.05115863973805,15.671003746637954,18.65612925126051,11.735991985803764,13.800899347560062,23.17960981616813,22.26997628184576,0.8596861536006684,0.798449657901362,standard,24.0,acc,,avg,True,,squared_error,0.325,300,1.0,2,1,3,,28,2400
5,274.46992926346417,354.0859709094969,16.567134008737426,18.817172234676946,12.404843742096777,13.673321718612806,24.6950381594233,29.30296138894356,0.8431799198333081,0.7949550036033427,standard,24.0,acc,,avg,True,,squared_error,0.175,350,1.0,2,1,3,,28,2400
5,265.9922377961653,367.4174663329085,16.309268462937425,19.16813674651004,12.215826857278657,13.87290278434309,23.67638882381394,20.93327938699673,0.8480237009320168,0.78723496763571,standard,24.0,acc,,avg,True,,squared_error,0.2,350,1.0,2,1,3,,28,2400
5,257.1589910395278,357.52075126744506,16.0361775694686,18.90821914584885,11.99848786661704,14.21458070405371,31.096315151221404,26.053146303433422,0.8530706307294824,0.7929659823373779,standard,24.0,acc,,avg,True,,squared_error,0.225,350,1.0,2,1,3,,28,2400
5,251.7375794275025,338.9597598812194,15.866240242335376,18.4108598354672,11.872337737098109,13.407137043786223,27.79972550023243,21.053042447892764,0.856168187558006,0.8037143280064578,standard,24.0,acc,,avg,True,,squared_error,0.25,350,1.0,2,1,3,,28,2400
5,246.8277255625425,365.61093582627575,15.710751909521788,19.12095541091699,11.751171688753018,14.1219503435945,31.877591356868347,21.628576037015478,0.8589734627252201,0.7882810978742831,standard,24.0,acc,,avg,True,,squared_error,0.275,350,1.0,2,1,3,,28,2400
5,239.5879725259047,370.84082477359584,15.478629542886049,19.25722785796533,11.564678552072218,14.528049213065888,22.23731199252581,23.10383182092465,0.8631099400968552,0.7852525606023779,standard,24.0,acc,,avg,True,,squared_error,0.3,350,1.0,2,1,3,,28,2400
5,234.0192211395539,347.3139836431011,15.297686790477634,18.636361867142984,11.45378486228772,13.757064253798946,25.658886903529915,23.91619910254481,0.8662916804105549,0.7988765430562323,standard,24.0,acc,,avg,True,,squared_error,0.325,350,1.0,2,1,3,,28,2400
5,266.1293393879219,354.06867956415306,16.313471101758875,18.81671277253689,12.206020190060514,13.62201117210724,23.230450900228703,33.15673362881267,0.847945367095345,0.7949650167191818,standard,24.0,acc,,avg,True,,squared_error,0.175,400,1.0,2,1,3,,28,2400
5,257.4463712116478,369.4743964353882,16.04513543762245,19.22171679209191,12.009408787686654,13.961591547282,22.645095437590378,21.254526113057967,0.8529064343027515,0.7860438353681203,standard,24.0,acc,,avg,True,,squared_error,0.2,400,1.0,2,1,3,,28,2400
5,247.5971082201312,354.2254668907034,15.735218721712489,18.8208784835008,11.77843630302348,14.167100008858034,24.444325528712938,44.35423536788353,0.858533871217452,0.7948742239189899,standard,24.0,acc,,avg,True,,squared_error,0.225,400,1.0,2,1,3,,28,2400
5,241.04833509886072,351.82352412326173,15.525731386922187,18.7569593517516,11.624042166806218,13.789704185740014,38.472952853439786,24.13265316541961,0.862275552969719,0.7962651469901018,standard,24.0,acc,,avg,True,,squared_error,0.25,400,1.0,2,1,3,,28,2400
5,235.0547527135757,372.3806739407475,15.331495449354431,19.297167510822604,11.46629749712361,14.23019947596202,28.581774224693586,22.32769100917963,0.8657000230844172,0.7843608608659579,standard,24.0,acc,,avg,True,,squared_error,0.275,400,1.0,2,1,3,,28,2400
5,227.90481713297044,372.8247405998035,15.09651672184582,19.3086700888436,11.29559568161508,14.588486018885282,24.279384278128205,26.123115500288176,0.8697851827007951,0.7841037096259014,standard,24.0,acc,,avg,True,,squared_error,0.3,400,1.0,2,1,3,,28,2400
5,220.92690584956964,358.861260784595,14.863610121688795,18.94363377983736,11.139457601404228,14.064738873972916,24.35243504392815,24.97112052788389,0.8737720551782117,0.7921897167078539,standard,24.0,acc,,avg,True,,squared_error,0.325,400,1.0,2,1,3,,28,2400
